_id,premium ship amount
1003583263,0
1003583295,41
1003583630,5
1003583932,5
1003584175,8
1003584714,11
1003585263,20
1003585394,13
1003585931,1
1003586046,1
1003586048,7
1003586130,6
1003586233,45
1003586563,24
1003586626,13
1003586829,1
1003586875,8
1003587133,17
1003587160,7
1003587510,1
1003588747,40
1003589194,1
1003589408,12
1003589559,19
1003589612,7
1003589634,16
1003589921,20
1003590012,102
1003590021,1
1003590570,0
1003591343,23
1003591559,32
1003591941,7
1003591949,0
1003591953,29
1003591993,0
1003592139,19
1003592423,27
1003592636,9
1003592816,115
1003593108,10
1003594041,1
1003594118,18
1003594389,27
1003594461,7
1003595253,124
1003595634,100
1003595874,4
1003595916,4
1003596223,6
1003596266,34
1003596281,18
1003596679,40
1003596840,2
1003596875,8
1003596904,1
1003597008,9
1003597091,1
1003597294,2
1003597319,20
1003598514,83
1003598615,20
1003599183,9
1003599236,4
1003599378,12
1003599690,24
1003599837,1
1003599908,23
1003600706,9
1003600850,4
1003600978,2
1003601220,7
1003601640,16
1003601684,9
1003601691,14
1003601826,31
1003602248,5
1003602274,27
1003602500,0
1003602630,8
1003602872,4
1003603015,4
1003603030,5
1003603092,1
1003603414,24
1003603455,10
1003603841,20
1003604397,32
1003604486,45
1003604503,8
1003604530,6
1003604671,10
1003605063,21
1003605434,6
1003606868,3
1003607511,6
1003607788,24
1003608008,10
1003608848,2
1003609082,49
1003609278,3
1003609290,17
1003609304,10
1003609650,97
1003609839,2
1003610165,7
1003610289,2
1003610300,15
1003610301,2
1003610460,18
1003610554,2
1003610624,3
1003610672,20
1003610744,0
1003610948,31
1003611587,4
1003611601,27
1003611637,11
1003612160,19
1003612503,31
1003612520,3
1003612595,30
1003612738,22
1003613220,28
1003613931,8
1003615141,6
1003615183,33
1003615217,14
1003615640,23
1003615659,29
1003615761,7
1003615768,23
1003616055,9
1003616640,8
1003616989,4
1003617012,2
1003617072,47
1003617162,2
1003617402,12
1003617680,5
1003617977,7
1003618057,2
1003618563,34
1003618607,36
1003618710,1
1003619351,86
1003619976,6
1003620287,3
1003620563,23
1003620608,7
1003621218,18
1003621260,8
1003621274,1
1003621373,2
1003621504,7
1003621598,3
1003621699,12
1003622229,3
1003622305,31
1003622471,10
1003622476,5
1003622895,1
1003623426,2
1003623494,10
1003624365,1
1003624814,1
1003625610,68
1003626118,14
1003626123,52
1003626206,14
1003626373,12
1003626581,5
1003627022,24
1003627431,18
1003627640,26
1003627706,1
1003627844,2
1003627861,9
1003629205,20
1003629360,9
1003629724,16
1003630261,20
1003630516,9
1003630635,1
1003630923,7
1003631005,5
1003631040,1
1003631354,2
1003631358,7
1003632085,15
1003632134,43
1003633335,20
1003633417,27
1003633459,8
1003633818,5
1003633983,2
1003634067,40
1003634143,19
1003635039,16
1003635337,7
1003635635,30
1003635984,23
1003636372,1
1003637066,22
1003637291,10
1003637713,11
1003637765,0
1003638041,59
1003638178,54
1003638221,26
1003638225,95
1003638371,1
1003638829,3
1003638832,1
1003639070,9
1003639132,15
1003639168,0
1003639427,3
1003639549,13
1003639777,3
1003639790,9
1003639896,4
1003640155,0
1003640232,70
1003640240,26
1003640259,36
1003640341,42
1003640490,29
1003640520,7
1003640650,6
1003640757,35
1003640996,20
1003641939,49
1003642451,14
1003643640,2
1003643764,39
1003643981,8
1003644519,6
1003644640,16
1003644788,80
1003644852,15
1003645143,12
1003645210,2
1003645985,0
1003646070,7
1003646660,18
1003647019,5
1003647451,1
1003647524,6
1003648489,4
1003648544,28
1003648667,2
1003649212,5
1003649214,3
1003649286,15
1003649442,46
1003650308,54
1003650391,4
1003650557,18
1003650736,13
1003651005,34
1003651155,0
1003651261,6
1003651542,7
1003651815,34
1003651921,2
1003651950,29
1003652311,4
1003652517,3
1003652522,6
1003652874,7
1003652953,17
1003653376,7
1003653601,7
1003653641,43
1003653748,49
1003654236,27
1003654274,56
1003654459,9
1003654553,32
1003654711,21
1003654981,18
1003655148,4
1003655154,16
1003655246,1
1003655665,5
1003655724,11
1003655848,21
1003656135,16
1003657059,18
1003657717,7
1003658102,13
1003658268,17
1003658845,38
1003659078,25
1003659134,89
1003659197,32
1003659479,26
1003659495,12
1003659632,22
1003659823,27
1003659899,3
1003659918,30
1003660101,15
1003660158,8
1003660589,2
1003660766,3
1003660866,25
1003661125,1
1003662062,23
1003662711,16
1003662774,18
1003662965,51
1003663121,51
1003663459,17
1003663532,31
1003663814,14
1003664264,6
1003664658,3
1003664756,3
1003664806,2
1003665203,41
1003665227,4
1003665840,18
1003666055,0
1003666240,10
1003666283,6
1003666495,34
1003666556,22
1003666632,0
1003666725,18
1003667070,1
1003667272,12
1003667829,1
1003667935,6
1003668055,13
1003668806,1
1003668957,5
1003669086,14
1003669404,11
1003669659,25
1003669805,45
1003670143,20
1003670185,1
1003670358,10
1003670865,16
1003671030,10
1003671647,68
1003671784,1
1003672411,56
1003672566,7
1003672586,35
1003673045,15
1003673061,34
1003673219,0
1003673285,8
1003673450,67
1003673474,8
1003673523,0
1003673664,92
1003673913,24
1003674210,38
1003675339,9
1003675715,3
1003676586,6
1003676684,14
1003676703,21
1003676952,22
1003677066,0
1003677418,15
1003677516,3
1003677629,10
1003677780,7
1003678209,15
1003678271,65
1003678305,1
1003678333,2
1003678334,9
1003678467,11
1003678533,7
1003678548,20
1003678711,0
1003678898,10
1003679034,68
1003679380,85
1003679427,1
1003679450,1
1003679566,21
1003679715,1
1003679736,1
1003679767,1
1003679899,2
1003679923,4
1003680238,4
1003680258,12
1003680332,11
1003680717,8
1003680769,8
1003681053,3
1003681465,28
1003682614,6
1003682770,15
1003683501,33
1003683690,113
1003684234,13
1003684616,42
1003684727,16
1003684936,0
1003684954,51
1003685258,6
1003685356,28
1003685398,1
1003686026,109
1003686650,0
1003686689,24
1003686910,16
1003687202,1
1003687649,1
1003687732,4
1003687925,19
1003688207,7
1003688435,0
1003688460,6
1003688742,4
1003689203,5
1003689468,13
1003689529,31
1003689584,21
1003689817,1
1003689894,27
1003690102,14
1003691283,64
1003691647,8
1003691788,21
1003691846,10
1003692728,2
1003694057,18
1003694416,21
1003694663,22
1003694749,13
1003695299,65
1003695482,25
1003696131,2
1003696705,20
1003697943,12
1003698767,33
1003698929,7
1003699395,21
1003699399,33
1003699438,47
1003699620,17
1003699629,1
1003699968,37
1003700165,4
1003700568,45
1003700741,31
1003700744,5
1003700952,69
1003701040,69
1003701295,18
1003701358,8
1003701369,9
1003702021,4
1003702147,33
1003702460,9
1003702848,3
1003703057,29
1003703559,0
1003703747,2
1003703773,1
1003703904,0
1003703912,58
1003703928,4
1003704119,12
1003704231,3
1003704326,14
1003704441,6
1003704493,6
1003704517,46
1003704846,17
1003704849,8
1003706432,9
1003706636,16
1003706869,19
1003707013,0
1003707034,10
1003707145,4
1003707410,13
1003707747,20
1003707898,20
1003708473,25
1003708846,4
1003708866,4
1003708936,5
1003708997,0
1003709076,17
1003709178,56
1003709780,4
1003710047,4
1003710243,0
1003710437,29
1003710499,6
1003710527,5
1003710587,20
1003711099,31
1003712252,8
1003712482,19
1003712566,8
1003713367,60
1003713489,14
1003713639,4
1003713938,56
1003713963,5
1003714119,13
1003714763,22
1003715152,25
1003715210,11
1003715590,8
1003715810,3
1003716175,2
1003716242,55
1003716286,8
1003716410,0
1003716564,16
1003716900,7
1003716944,45
1003717037,43
1003717200,10
1003717267,9
1003717417,45
1003717588,6
1003717679,15
1003717853,24
1003718004,5
1003718085,0
1003718464,12
1003718877,53
1003719226,23
1003719521,11
1003720000,23
1003720101,14
1003720423,26
1003720637,35
1003720798,9
1003720966,1
1003721460,13
1003721805,10
1003722130,23
1003722262,19
1003722602,5
1003722676,4
1003722953,20
1003723228,3
1003723855,63
1003723874,7
1003724035,38
1003724188,9
1003724300,25
1003724341,19
1003724488,8
1003724565,2
1003725260,1
1003725752,13
1003726477,27
1003726542,1
1003726556,2
1003726976,87
1003727511,4
1003728021,9
1003728540,5
1003729098,2
1003729493,3
1003729553,57
1003729566,6
1003729784,28
1003729796,30
1003729798,7
1003730339,99
1003730400,18
1003730507,3
1003730589,7
1003731056,15
1003731085,12
1003731542,12
1003731578,2
1003731595,26
1003731826,18
1003731992,3
1003732192,11
1003732265,3
1003732418,7
1003732442,78
1003732559,46
1003732831,29
1003732971,5
1003733479,8
1003733965,42
1003734274,5
1003734376,12
1003734435,5
1003734483,4
1003734651,15
1003734806,23
1003734966,1
1003735060,24
1003735933,3
1003736106,10
1003736344,2
1003736399,0
1003736456,14
1003736857,0
1003737050,93
1003737070,19
1003737327,1
1003737588,2
1003737652,14
1003737666,4
1003737845,9
1003738135,5
1003738592,7
1003738635,10
1003739005,12
1003739013,0
1003739034,6
1003739317,10
1003739466,0
1003739568,2
1003739669,54
1003739927,19
1003740721,82
1003740853,14
1003741100,4
1003741388,2
1003741527,15
1003741700,2
1003741796,13
1003742028,6
1003742101,4
1003742109,14
1003742459,4
1003742514,38
1003743001,1
1003743112,3
1003743377,12
1003743545,16
1003743826,0
1003743894,7
1003744290,0
1003744333,10
1003744350,2
1003744893,17
1003744917,23
1003744964,11
1003745192,4
1003745217,12
1003745369,70
1003745541,28
1003745548,11
1003745577,18
1003746195,3
1003746777,2
1003747153,41
1003747174,12
1003747199,63
1003747207,48
1003747704,8
1003747715,12
1003748090,16
1003748640,2
1003749239,10
1003749521,48
1003749811,49
1003749929,2
1003750480,36
1003750492,4
1003750529,7
1003750750,24
1003750766,12
1003750826,38
1003751059,4
1003751658,33
1003751668,7
1003751773,11
1003751801,36
1003751930,11
1003752032,5
1003752043,5
1003752354,2
1003752458,6
1003752620,1
1003752901,18
1003752928,0
1003752952,15
1003753120,19
1003753142,11
1003753504,27
1003753510,16
1003753746,11
1003754133,1
1003754538,5
1003754740,11
1003755050,8
1003755312,6
1003755779,2
1003755991,23
1003756042,10
1003756179,1
1003756709,12
1003756732,14
1003757612,2
1003757741,0
1003757770,8
1003757916,5
1003758071,14
1003758130,5
1003758173,2
1003758273,100
1003758347,3
1003758420,78
1003758664,13
1003758907,26
1003759403,2
1003759627,14
1003759700,21
1003759720,14
1003759755,40
1003759953,7
1003760105,0
1003760858,9
1003761047,15
1003761500,31
1003761504,2
1003761560,12
1003761590,23
1003762175,29
1003762210,7
1003762519,6
1003762869,13
1003763364,41
1003763385,9
1003763626,39
1003763721,33
1003763870,54
1003763914,12
1003763982,23
1003764216,31
1003764570,1
1003764966,6
1003765014,1
1003765051,10
1003765096,1
1003765213,2
1003765296,27
1003765306,20
1003765705,14
1003765917,1
1003766242,15
1003766415,4
1003766585,0
1003766633,12
1003766725,1
1003767150,41
1003767224,9
1003767495,46
1003767599,7
1003767603,4
1003767804,3
1003768302,85
1003768367,59
1003768395,8
1003768460,14
1003768695,75
1003768714,6
1003768782,34
1003768784,48
1003768866,30
1003769100,2
1003769170,26
1003769247,40
1003769289,2
1003769294,17
1003769659,19
1003769665,73
1003769907,23
1003770035,12
1003770313,0
1003770642,6
1003770780,37
1003770900,11
1003771741,16
1003771798,2
1003772228,8
1003772364,6
1003772988,1
1003773053,29
1003773331,0
1003773863,34
1003773996,78
1003774212,12
1003774412,10
1003774598,7
1003774717,3
1003774880,2
1003775123,26
1003775129,6
1003775335,2
1003775386,67
1003775443,9
1003775837,17
1003775856,66
1003776020,10
1003776066,8
1003776079,2
1003776280,55
1003776283,16
1003776681,14
1003776943,92
1003776946,51
1003777126,39
1003777223,18
1003777495,6
1003777543,46
1003777723,48
1003778084,3
1003778223,4
1003778358,11
1003778383,23
1003778533,12
1003779086,0
1003779093,51
1003779309,9
1003780433,6
1003780566,10
1003780665,1
1003780717,2
1003780788,13
1003781147,17
1003781197,16
1003781376,29
1003781503,3
1003781577,41
1003781611,7
1003782416,20
1003782425,12
1003782482,24
1003782699,1
1003782725,8
1003782883,3
1003782977,19
1003784379,8
1003784724,4
1003784918,16
1003785154,37
1003785552,33
1003786076,2
1003786173,111
1003786227,36
1003786403,0
1003786562,21
1003787067,15
1003787235,5
1003787465,24
1003788142,5
1003788523,6
1003789510,13
1003789656,6
1003789949,96
1003790156,59
1003791266,9
1003791444,12
1003791460,9
1003791952,5
1003792204,8
1003792407,1
1003792498,24
1003792720,1
1003792793,1
1003792862,1
1003793009,44
1003793089,8
1003793568,2
1003793839,18
1003794164,9
1003794216,46
1003794257,5
1003794270,3
1003794421,5
1003794566,21
1003794577,7
1003794637,8
1003794653,7
1003794659,1
1003794968,10
1003795100,6
1003795124,29
1003795458,5
1003795460,6
1003795513,27
1003795756,19
1003795760,9
1003795796,19
1003795980,1
1003796025,3
1003796251,10
1003796267,33
1003796311,12
1003796370,51
1003796653,37
1003796785,9
1003797217,32
1003797223,14
1003797555,37
1003798041,7
1003798344,24
1003798557,10
1003798622,12
1003798640,0
1003798826,2
1003799040,5
1003799087,0
1003799096,23
1003799117,60
1003799724,0
1003799995,5
1003800364,68
1003800487,12
1003800735,11
1003800755,2
1003801004,23
1003801025,26
1003801284,13
1003801346,25
1003801917,23
1003802016,0
1003802248,13
1003802685,13
1003802722,5
1003802784,9
1003802827,3
1003802850,8
1003802970,23
1003803175,4
1003803459,3
1003803753,13
1003804278,5
1003804672,3
1003804874,2
1003804951,1
1003805062,26
1003805066,13
1003805178,4
1003805891,34
1003806005,3
1003806071,34
1003806141,8
1003806701,0
1003807100,10
1003807437,5
1003807638,5
1003807832,3
1003807924,48
1003807940,17
1003808124,7
1003808294,11
1003808639,8
1003808716,19
1003809302,3
1003809381,0
1003809666,42
1003810609,12
1003811447,46
1003812121,11
1003812326,9
1003812631,11
1003812720,15
1003812932,19
1003812967,9
1003813016,16
1003813121,7
1003813275,50
1003813322,37
1003813437,5
1003813466,5
1003813606,10
1003813749,10
1003813996,16
1003814170,2
1003814177,19
1003814585,85
1003814719,48
1003814800,3
1003815068,3
1003815138,43
1003815407,30
1003815433,10
1003815464,18
1003815678,23
1003815684,5
1003816655,4
1003816989,2
1003817877,7
1003818112,22
1003818502,38
1003818623,7
1003818679,9
1003818905,3
1003819110,55
1003819143,23
1003819186,48
1003819198,5
1003819208,27
1003819484,22
1003819614,1
1003819694,6
1003820086,42
1003820189,17
1003820481,16
1003820631,2
1003820835,2
1003821079,20
1003821098,22
1003821174,3
1003821510,4
1003821595,15
1003821685,4
1003821914,11
1003823053,36
1003823158,20
1003823210,38
1003824095,4
1003824574,8
1003825591,0
1003825827,3
1003825998,15
1003826004,88
1003826158,76
1003826459,24
1003826508,19
1003826638,2
1003826825,9
1003826846,6
1003826887,11
1003827044,17
1003827130,11
1003827295,0
1003827643,48
1003827727,28
1003827734,2
1003827962,19
1003828050,104
1003828136,18
1003828313,62
1003828362,1
1003828411,14
1003828647,7
1003829117,15
1003829631,22
1003830047,20
1003830174,3
1003830447,14
1003830804,11
1003830854,13
1003831189,0
1003831827,0
1003831988,2
1003832237,17
1003832441,12
1003832649,2
1003833305,5
1003833444,22
1003833729,51
1003833915,1
1003834019,30
1003834044,19
1003834475,11
1003834812,0
1003834840,8
1003834874,33
1003834950,35
1003834988,46
1003835180,0
1003835247,24
1003835411,1
1003835617,28
1003835717,1
1003835765,29
1003835848,65
1003835901,5
1003836027,11
1003836110,2
1003836394,9
1003836428,75
1003836667,14
1003836698,7
1003836972,72
1003836998,4
1003837293,43
1003837585,40
1003838382,12
1003838458,9
1003838821,0
1003838881,3
1003839399,21
1003840507,0
1003840594,91
1003840737,71
1003841180,29
1003841475,16
1003841488,6
1003841508,10
1003841521,1
1003841549,2
1003841550,0
1003841669,5
1003841730,11
1003841778,22
1003842136,2
1003842236,26
1003842307,9
1003842520,11
1003842711,9
1003843148,32
1003843536,12
1003843900,13
1003844311,15
1003844421,1
1003844583,8
1003844590,37
1003844806,36
1003845203,16
1003845558,27
1003845811,29
1003846394,6
1003846423,18
1003846747,32
1003846935,1
1003847301,11
1003847384,1
1003847879,9
1003848410,17
1003849007,29
1003849219,2
1003849995,4
1003850325,3
1003850331,5
1003850356,11
1003850384,1
1003850399,4
1003850477,2
1003850596,2
1003851160,14
1003851418,2
1003851651,10
1003851723,1
1003851851,1
1003851887,20
1003851919,4
1003852045,15
1003852134,28
1003852165,39
1003852190,25
1003852292,1
1003852630,7
1003852696,21
1003852840,1
1003853985,3
1003854185,56
1003854461,11
1003854510,20
1003854589,5
1003855086,16
1003856169,10
1003856442,19
1003856548,45
1003857013,2
1003857384,8
1003857543,3
1003857706,33
1003857873,0
1003858000,2
1003858058,44
1003858370,27
1003858385,6
1003858427,8
1003858578,62
1003858660,18
1003858740,5
1003859174,11
1003859245,12
1003859400,0
1003859669,11
1003859801,21
1003859859,19
1003859956,9
1003859966,5
1003860039,11
1003860612,23
1003860644,41
1003860764,29
1003860785,5
1003860818,2
1003861203,23
1003861213,4
1003861278,39
1003861316,35
1003861661,19
1003861739,3
1003861765,9
1003861776,8
1003861892,74
1003861983,14
1003862546,18
1003862705,20
1003862896,16
1003862938,6
1003863178,16
1003863837,25
1003863839,24
1003864215,3
1003864281,8
1003864811,10
1003865117,1
1003865959,22
1003865992,16
1003866383,0
1003866681,13
1003867052,1
1003867058,7
1003867151,14
1003867398,7
1003867423,16
1003867634,2
1003868147,12
1003868151,17
1003868175,56
1003868377,36
1003868386,5
1003868414,3
1003868558,4
1003868623,53
1003868637,12
1003869697,35
1003869712,0
1003869941,3
1003870078,5
1003870173,44
1003870243,8
1003870332,20
1003870403,0
1003870585,68
1003870647,4
1003870813,31
1003871102,1
1003871226,13
1003871361,16
1003871716,17
1003872239,0
1003872713,3
1003872980,20
1003873031,23
1003873285,9
1003873304,7
1003873325,2
1003873703,5
1003874682,12
1003874811,18
1003875047,4
1003875091,3
1003875577,1
1003875975,12
1003876093,44
1003876189,46
1003876378,1
1003876519,8
1003876628,8
1003876654,12
1003877129,9
1003877492,0
1003877542,52
1003877597,75
1003877803,36
1003877851,24
1003878036,13
1003878296,27
1003878306,42
1003878565,36
1003878625,21
1003878649,0
1003878710,25
1003878778,17
1003878850,5
1003879054,12
1003879168,18
1003879319,32
1003879808,27
1003880429,6
1003880491,18
1003880537,25
1003880606,2
1003880786,13
1003880899,4
1003880977,31
1003881285,2
1003881316,12
1003881774,42
1003881975,36
1003882144,11
1003882306,9
1003882509,16
1003883099,10
1003883229,3
1003883639,7
1003883713,5
1003883808,5
1003883870,27
1003883899,11
1003884348,0
1003884781,2
1003884938,61
1003885253,1
1003885304,12
1003885309,8
1003885448,1
1003885524,1
1003885746,40
1003885834,3
1003885868,5
