_id,overall_stats.avg_battle_values.avg_tier
1003122843,7.5
1003123143,5.5
1003123420,3.7
1003123512,4.1
1003123590,5.7
1003123632,5.4
1003123678,6.3
1003123702,7.1
1003123917,7.7
1003123929,5.9
1003123958,6.5
1003123974,6.8
1003124043,7.7
1003124100,5.1
1003124102,7.2
1003124237,6.6
1003124359,6.3
1003124407,6.6
1003124536,7.1
1003124537,5
1003124541,5.1
1003124673,6.8
1003124675,5.5
1003124724,5.9
1003124864,6.5
1003124938,6.1
1003125009,6.6
1003125160,3.7
1003125376,5.4
1003125447,7.2
1003126588,5.1
1003127229,6.8
1003127280,6.9
1003127927,2.8
1003127977,6.8
1003128126,4.6
1003128597,6
1003128742,5.3
1003128838,5.4
1003128946,1.2
1003129205,6.9
1003129460,7.5
1003129677,8
1003129765,6.2
1003129809,5.8
1003129949,5.9
1003130268,6.7
1003130605,5.4
1003130638,3.9
1003130641,3.8
1003130785,5.1
1003130834,6.5
1003130920,7.6
1003132350,6.1
1003132501,3.9
1003133263,6.8
1003133694,5.7
1003133833,5.7
1003134329,5.8
1003134340,6.8
1003134511,6.7
1003134724,6.4
1003134836,6
1003134985,6.3
1003135263,4.8
1003135343,5.6
1003135431,6
1003135437,4.7
1003135579,4.7
1003135700,4.7
1003135701,6.6
1003135901,4.3
1003135953,6.3
1003136350,5.2
1003136443,7
1003136519,7.2
1003136520,6.4
1003136664,7
1003136732,7
1003136750,6.4
1003136770,5.3
1003137029,5.6
1003137104,7
1003137339,7
1003137693,5
1003137867,6.6
1003138601,6
1003138794,6.9
1003139401,7
1003139558,5.7
1003139639,7.4
1003140026,6.1
1003140659,4.3
1003140942,4.2
1003141261,7.3
1003141441,6.5
1003141860,5.5
1003141928,5.6
1003141948,4.2
1003142046,5
1003142137,7
1003142329,6.8
1003142594,4.4
1003142659,6.9
1003142709,4.5
1003142732,4.5
1003142797,5.1
1003142865,7
1003142870,5.3
1003143054,7.9
1003143307,4.4
1003143312,7.7
1003143384,5.7
1003143388,5.5
1003143669,4.4
1003143689,6
1003144220,4.7
1003144566,6.1
1003145514,3.8
1003145916,4.6
1003146552,4.2
1003146682,6.5
1003147056,7.2
1003147154,5.5
1003147430,5.3
1003147475,5.8
1003147506,6.3
1003147637,4.8
1003147736,7.3
1003147772,6.1
1003148022,6.8
1003148031,6.2
1003148175,6
1003148786,6.8
1003149258,5.6
1003149613,6.3
1003149962,5.7
1003150005,5.2
1003150385,4.9
1003150749,6.3
1003150830,7.1
1003150840,4.7
1003150846,5.3
1003151049,6.7
1003151342,5.4
1003151478,6.5
1003151563,2.8
1003151592,7.8
1003151659,5.4
1003151721,6.2
1003151917,7.9
1003151918,4.3
1003151927,5.2
1003152103,5.2
1003152124,8.3
1003152160,3.7
1003152201,7.3
1003152388,5.7
1003152444,6.4
1003152580,7.1
1003152608,7.8
1003153066,4.8
1003153174,6.8
1003157831,8.9
1003158074,6.5
1003158161,8.1
1003158772,8.3
1003159424,5.4
1003159457,4.4
1003159758,5.5
1003160067,4.6
1003160262,4
1003160459,5.2
1003160509,6
1003160531,5
1003160639,7.6
1003160664,5.7
1003161127,7
1003161519,3.9
1003161528,7.6
1003161540,5.3
1003161592,5.9
1003161646,7.5
1003161769,7.1
1003161771,7.9
1003161885,6.2
1003161981,8.2
1003162070,6.2
1003162316,6.3
1003162430,5.1
1003162479,6
1003162568,5.8
1003162644,4.8
1003162680,4.3
1003162695,6.7
1003162955,5.5
1003163303,7.5
1003163619,5.9
1003165919,8.3
1003166121,7.3
1003166946,7.2
1003166977,5.5
1003167272,5.4
1003167287,4.6
1003167307,4.9
1003167590,5.6
1003167726,4.6
1003167895,3.8
1003167945,4.6
1003167987,7.9
1003167990,6.6
1003168366,6
1003168627,9.1
1003168639,7.1
1003168968,6.4
1003168994,6.2
1003169022,3.5
1003169033,4.4
1003169093,5.5
1003169125,4.7
1003169267,7
1003169300,4.2
1003169529,5.8
1003169692,7.6
1003169726,6.5
1003169829,7.5
1003170032,4.4
1003170096,4.9
1003170359,7.8
1003170974,4.4
1003171684,4.5
1003171784,5.3
1003171998,6.2
1003172493,9.1
1003173264,6.3
1003174157,6.3
1003174272,5.7
1003174316,7.3
1003174481,5.8
1003174933,6.3
1003175353,6.3
1003176054,5.1
1003176074,6.3
1003176236,7.6
1003176684,4.8
1003177292,6
1003177388,4.8
1003178819,5.9
1003179046,5.9
1003179508,7.5
1003179777,6.7
1003180222,7
1003180566,5.4
1003180825,7
1003181283,6.3
1003181366,5.4
1003181765,4.5
1003181918,5.8
1003182093,5.6
1003182187,6
1003182195,6.1
1003182547,4.9
1003183435,5.9
1003183504,4.7
1003183629,6.8
1003183696,5.2
1003183946,6.6
1003184048,6.1
1003184200,5.8
1003184363,6.8
1003184455,7.7
1003185106,6.6
1003185261,6.1
1003185337,5.3
1003185954,7.8
1003186005,6.1
1003186302,7.9
1003186386,7.1
1003186448,6.3
1003186491,5.3
1003186844,5
1003187149,5.4
1003187262,6.1
1003187493,6.6
1003187510,6.2
1003187649,6.4
1003188361,5.3
1003188389,7.4
1003188765,7.1
1003188836,6.1
1003188895,5.1
1003189022,6.6
1003189516,6.6
1003189700,7.2
1003189978,6.9
1003190084,4.2
1003190116,7.8
1003190717,5.3
1003190758,4.2
1003190776,6.6
1003190811,7.7
1003190964,5.1
1003191166,6.6
1003192041,5.6
1003192181,6.3
1003192207,5.2
1003192675,7.7
1003192895,4
1003193005,3.4
1003193082,5.1
1003193171,6.5
1003193213,7.1
1003193369,4.6
1003193646,4.6
1003194163,5.2
1003194251,5.8
1003194321,7.4
1003194573,6.4
1003194732,6.9
1003194853,7.5
1003195219,6.5
1003195230,7.7
1003195259,5.8
1003195347,6.5
1003195737,6.9
1003195781,5
1003195782,6.3
1003195808,4.7
1003195838,7.9
1003195854,3.7
1003195960,7.9
1003196057,4.7
1003196274,4
1003196306,6.5
1003196406,5.3
1003196493,4.7
1003196565,5.8
1003197325,7.5
1003197331,6.1
1003197391,7.8
1003197487,5.5
1003197722,6.2
1003198031,6.2
1003199122,6.8
1003200146,7.3
1003200957,5
1003201244,7.6
1003201343,7.3
1003201348,6.4
1003201545,6.7
1003201639,7.3
1003201882,6.3
1003201939,5.7
1003202098,4.8
1003202497,4.9
1003202598,6.8
1003202664,3.5
1003203175,5
1003203541,5.6
1003203757,5.6
1003204301,6.2
1003206500,5.4
1003206680,7.2
1003206860,6.3
1003206887,4.9
1003207063,6.2
1003207112,5.6
1003207182,4.3
1003207273,8.8
1003207702,7.8
1003207713,4.3
1003207926,4.9
1003208695,4.8
1003208835,5.7
1003209028,7.2
1003209100,7.6
1003209231,6.8
1003209393,6.4
1003209635,4.9
1003209658,7.1
1003210004,6.7
1003210018,5
1003210261,6.4
1003211039,5.7
1003211230,7
1003211807,6.9
1003212194,6.3
1003212232,6
1003212485,6.8
1003213271,7.4
1003213540,8.7
1003213807,6.8
1003214017,7
1003214240,6.3
1003214444,7.6
1003214855,7.5
1003214962,6.3
1003215079,6.6
1003215232,5.4
1003215250,4.3
1003215266,4.6
1003215315,4.6
1003215479,3.8
1003215509,6.2
1003215647,4.3
1003216679,5.6
1003216830,7.4
1003217153,7.9
1003217464,7.5
1003217894,4.2
1003218009,5.8
1003218140,6.1
1003218330,6.1
1003219212,7.9
1003219549,5.3
1003219631,6.4
1003220257,7.1
1003220291,6.8
1003220324,5
1003220583,6.3
1003221183,6.6
1003221377,7.3
1003221649,5.2
1003221918,4.2
1003222068,5.1
1003222098,4.5
1003222132,6.5
1003222270,4.9
1003222487,5.4
1003222985,6.7
1003223660,5.3
1003223723,7
1003223800,6.2
1003223966,5.6
1003226473,6.2
1003226849,5
1003226881,5.7
1003226951,6.1
1003227261,5.7
1003227298,5.2
1003227408,7.1
1003227505,4.3
1003227643,5.6
1003227693,6.4
1003227808,6.3
1003228089,2.6
1003228248,6.2
1003228323,8.1
1003228345,6.1
1003228446,6.3
1003228689,5.2
1003228880,5.5
1003228898,6
1003228916,5.5
1003228975,5.6
1003229174,6.9
1003229252,5.8
1003229344,4.7
1003229589,7.2
1003229734,6.1
1003230110,7.6
1003230551,7.1
1003230862,4.6
1003231094,4.8
1003231118,6.9
1003231135,4.5
1003231183,5.9
1003231340,6
1003231391,8
1003231658,5.4
1003232786,5.9
1003234131,6.1
1003234196,4.1
1003235458,5.9
1003235648,6.4
1003236585,6.2
1003236864,7
1003237063,6.9
1003237509,7.3
1003237888,6
1003238245,7.2
1003238480,5.1
1003239152,5.4
1003239847,6.4
1003240323,6.1
1003240349,4
1003240587,5.5
1003240885,7.3
1003240989,7.7
1003241125,7.6
1003241194,5.7
1003241238,6.5
1003241898,5.9
1003243521,5.6
1003243574,6.9
1003243741,6.2
1003244034,3
1003244349,6.6
1003244487,5.2
1003244652,7.5
1003244742,5.6
1003244766,5.5
1003244954,6.2
1003245361,6.8
1003245651,6.3
1003245749,6.6
1003246295,6.9
1003246577,6.9
1003247051,6.8
1003247111,7.2
1003247138,5.7
1003247261,5
1003247528,7.8
1003247801,6.4
1003248196,6.5
1003248911,4.9
1003249011,5.5
1003249024,4.4
1003249119,6.3
1003249157,6.8
1003249204,6.3
1003249302,6.4
1003249470,5.2
1003249487,5.8
1003249883,6.6
1003250391,6.9
1003250515,7.2
1003250560,6.1
1003250616,6.6
1003250741,6.3
1003251022,5.1
1003251988,7.1
1003252299,7
1003252529,3.9
1003252570,4.2
1003252658,5.8
1003252817,3.6
1003253832,7.4
1003253959,6
1003253960,7
1003254193,5.7
1003254293,6.2
1003254303,5.1
1003254671,5.8
1003254692,6.4
1003255031,5.6
1003255154,7.1
1003255242,5.9
1003255256,3.8
1003255403,6.9
1003255460,6.5
1003255738,6.4
1003255744,6.3
1003255829,8.6
1003255858,7.9
1003255940,7.3
1003255949,8
1003256293,6.7
1003256729,6.3
1003256878,6.5
1003257265,6.8
1003257561,5.8
1003258146,6.4
1003258428,6.3
1003258737,5.2
1003258898,6.7
1003259011,6.2
1003259179,6.3
1003259320,4.9
1003259519,6.5
1003259524,7.4
1003259879,6.4
1003259988,4.8
1003260020,5
1003260147,6.2
1003260280,3.5
1003260904,5.8
1003261089,6.7
1003261179,6
1003261235,4.7
1003261274,6.7
1003261424,6.1
1003261686,6.8
1003261743,5.8
1003261796,7.7
1003261990,6.6
1003262673,6.4
1003263889,6
1003263950,6.6
1003264191,7.2
1003264836,5.7
1003265237,7.5
1003265274,4.9
1003265444,7.9
1003265484,6.7
1003265727,3
1003265840,4.8
1003265885,6.4
1003266233,7.6
1003266382,5.4
1003267089,4.2
1003267307,7.2
1003267966,4
1003268357,6.6
1003268428,5.9
1003269416,5.4
1003269975,5.6
1003270287,4
1003270356,6.7
1003270397,5.6
1003270638,7.5
1003270772,7.7
1003271014,7.8
1003271259,5.9
1003271651,6.6
1003271670,5.8
1003271925,6.4
1003272081,6.7
1003272096,6.6
1003272596,5.5
1003273724,5.3
1003273935,5.7
1003274005,5.4
1003274342,6
1003274361,3.9
1003274672,4.5
1003274858,3.6
1003274988,5
1003275226,5.8
1003275607,6.2
1003275652,5.8
1003275796,6.4
1003276041,5.5
1003276046,6.2
1003276210,6.2
1003276256,3.3
1003276362,5.9
1003276499,5.8
1003276506,4.5
1003276553,4.9
1003276810,6.7
1003276964,8.4
1003277323,5.6
1003277329,6.8
1003277455,5.4
1003277509,6.8
1003277580,5.3
1003277617,6.7
1003278044,4.9
1003278173,5.2
1003278213,4.8
1003278356,7.7
1003278521,6
1003278686,6.3
1003279077,4.6
1003279269,5.9
1003279309,4.8
1003279504,6.6
1003279779,4.2
1003280309,4.7
1003281326,5.8
1003281407,6.8
1003281596,6.5
1003281820,4.4
1003282216,5.1
1003282455,5.5
1003282667,6.1
1003282815,6.2
1003283375,4.7
1003283909,7.2
1003284060,6.3
1003284258,7.6
1003284573,4.9
1003284648,7
1003284920,5.2
1003285476,6.8
1003285569,4.3
1003285635,5.3
1003286181,6.1
1003286289,6.3
1003286413,7.2
1003286459,3.9
1003286751,6.9
1003286837,6.4
1003286842,6.2
1003286872,6.5
1003286889,6.1
1003287642,5.8
1003287786,5.5
1003288241,4.4
1003289525,6.7
1003289566,7.4
1003289809,4.7
1003289860,7.6
1003290359,4.1
1003290416,6.2
1003290782,6.7
1003291348,5.8
1003291463,4.5
1003291487,4.4
1003291528,7
1003291677,5.4
1003291747,4.1
1003291749,5
1003292112,5.3
1003292334,7.4
1003292336,6.3
1003293685,6.5
1003293724,5.6
1003293900,7
1003293993,7.6
1003294345,7
1003294353,6.9
1003294613,4.6
1003295724,6
1003295757,7.6
1003296771,6.4
1003297221,4.8
1003297581,5.4
1003298129,5
1003298282,7.2
1003298284,4.2
1003298723,6.6
1003299038,6.2
1003299213,7.1
1003299436,7.2
1003299754,5.2
1003299876,4.1
1003301143,3.9
1003301264,5.2
1003301273,7.7
1003301355,5.5
1003301392,6.5
1003301407,5.5
1003302112,7.5
1003302282,7.2
1003302534,6.7
1003302787,5.6
1003302861,6.4
1003302877,4.8
1003302880,6.5
1003302948,6.7
1003303093,5.1
1003303176,7
1003303183,5.9
1003303202,4
1003303205,5.9
1003303255,5.2
1003303312,5.8
1003303325,6.7
1003303406,5.3
1003303599,6.6
1003303920,7.2
1003304281,6.3
1003304326,5.9
1003304742,4
1003304770,5.5
1003305170,6
1003305216,7.4
1003305237,6
1003305421,3.7
1003305542,5.9
1003305561,6.8
1003305667,7.5
1003305953,4.4
1003305993,4.9
1003307886,4.9
1003307894,5.6
1003308678,6.1
1003308752,6.2
1003308858,8.1
1003308977,4.4
1003309291,3.3
1003309377,6.5
1003309435,6.4
1003309477,5.4
1003309543,4.4
1003309706,4.5
1003309889,6.9
1003310161,7.4
1003310352,5.2
1003310406,5.2
1003310415,7.7
1003310662,5.4
1003310806,6.1
1003312512,6
1003312938,6.5
1003313273,3.4
1003314101,5.9
1003314227,7.4
1003314230,6.4
1003314548,5.5
1003314569,7.1
1003314733,8.1
1003314819,6.3
1003314837,4.9
1003315203,6.9
1003315380,5
1003315513,6
1003315735,6.5
1003318453,8.1
1003318728,7.4
1003319089,5.3
1003319310,7.4
1003319491,6.9
1003319554,6.6
1003319639,4.9
1003319789,6.7
1003320401,5.8
1003320428,4.2
1003320552,6.3
1003320754,5.6
1003321646,5.4
1003322154,5.9
1003322205,5.1
1003322359,5
1003322379,7.5
1003322399,8.5
1003322538,4.7
1003323034,6.8
1003323526,5.7
1003324683,6.3
1003324718,6.5
1003325814,6.2
1003326180,5.6
1003326480,5.8
1003326569,6.3
1003326831,5.1
1003326937,5.4
1003326942,5.4
1003327178,7.5
1003327209,4.6
1003327248,4.6
1003327521,7.2
1003327793,7.7
1003328024,7.3
1003328679,6
1003329176,7.5
1003330156,5.3
1003330919,6.9
1003330924,7.5
1003331770,6.8
1003332194,7.1
1003332306,6.2
1003332603,7
1003332619,6.9
1003332827,6.9
1003332981,7.5
1003333300,6.1
1003333499,7.8
1003333608,4.7
1003333815,4.9
1003333910,6.5
1003333978,6.8
1003334367,3.8
1003335244,5.2
1003335323,6.4
1003335547,5.3
1003335568,6.7
1003335933,7.1
1003335942,7.4
1003336033,7.8
1003336140,7.2
1003336195,3.4
1003336409,5.8
1003336708,7.1
1003338865,1.4
1003339933,4.3
1003340002,4.6
1003340156,8.3
1003340313,5.4
1003340331,6.9
1003340357,6.1
1003340560,5.4
1003341151,5.9
1003342142,6.3
1003342953,6.2
1003344275,4.6
1003344328,7.3
1003344492,4.5
1003344505,7.8
1003344571,5.6
1003345142,5.8
1003345288,6.7
1003346391,4.4
1003346441,5.5
1003346768,7.3
1003347054,5.6
1003347333,4.8
1003348012,6.8
1003348266,5.2
1003348888,6.7
1003348903,6.3
1003349035,4.9
1003349135,6.5
1003349408,7.4
1003350131,3.4
1003350346,5.3
1003350944,4.5
1003350970,5.4
1003350990,7.5
1003351686,7.9
1003351976,4.9
1003352478,7.2
1003352516,6.3
1003352561,7.2
1003352910,5.5
1003353545,5.2
1003353987,7.1
1003354264,4.2
1003354535,5.7
1003354724,6.7
1003355182,7.5
1003355191,6.4
1003355440,8.5
1003355530,8.5
1003355962,2.4
1003357127,7.9
1003357325,5
1003357395,7.1
1003357675,7
1003358354,4.9
1003358355,4.9
1003358391,6.6
1003358701,6.9
1003358762,5.6
1003358941,6.8
1003359210,5.4
1003359270,6.6
1003359286,4.8
1003359414,8.4
1003359428,5.8
1003359799,7
1003359926,6.7
1003360005,6.4
1003360050,7.1
1003360090,8.1
1003360295,6
1003361377,5.2
1003361838,4.6
1003362794,4.2
1003363060,5.9
1003363165,6.2
1003364081,7.2
1003364182,6.2
1003364422,5.9
1003365026,6.6
1003365064,4.8
1003365538,3.2
1003365609,4.6
1003365631,6.6
1003365643,3.8
1003365760,6
1003365887,5.2
1003366204,7
1003366207,5.5
1003366351,5.7
1003366580,3.4
1003366600,6.8
1003366644,7.6
1003366917,6.8
1003367087,6.2
1003367134,6.7
1003367336,7.5
1003367411,4.3
1003367481,5.6
1003367587,6.4
1003367825,7.8
1003368392,5.3
1003368542,5.8
1003368820,7.6
1003368964,6.5
1003369250,6.7
1003369353,6
1003369480,6.6
1003369559,6.7
1003369723,5
1003370581,8.2
1003370924,5.8
1003370956,7.4
1003371187,4.6
1003371225,6.7
1003371344,5.8
1003371520,6.9
1003371940,6.5
1003371978,5.3
1003372401,4.9
1003372732,6.1
1003372807,3.9
1003372861,6.4
1003372965,6.6
1003373005,6.9
1003373009,5.5
1003373010,6.6
1003373074,7.5
1003373110,5.7
1003373162,5.4
1003373353,5.3
1003373372,8.6
1003373619,8
1003373635,6.4
1003373683,4.3
1003373988,5.7
1003374193,3.9
1003374206,4.6
1003374526,5.8
1003374813,6.7
1003374904,3
1003375232,5
1003375312,7.3
1003375374,4.1
1003375636,5.9
1003375868,7.7
1003375883,4.1
1003375886,5.5
1003375904,5
1003376076,6
1003376617,7.1
1003376953,6.9
1003377288,6.3
1003377687,6.8
1003378624,7.1
1003378815,5.9
1003378895,6.5
1003379024,4.5
1003379150,4.5
1003379193,7.1
1003379838,6.8
1003380018,5.4
1003380119,5.5
1003380444,4.6
1003380794,7.9
1003380837,6.5
1003381023,4.5
1003381123,6
1003381345,7.1
1003381486,5.1
1003381532,4.5
1003381786,5.2
1003382046,6.2
1003382157,5.2
1003382293,4.3
1003382320,6.8
1003382361,6.3
1003382408,7.2
1003382456,5.1
1003382890,4.1
1003382925,3.2
1003383039,7.6
1003383129,6.7
1003383341,7.6
1003383472,7.3
1003383495,6.8
1003383620,8.7
1003383865,4.3
1003385538,5.8
1003385920,6.2
1003386072,7
1003387113,4.6
1003387584,7.3
1003387676,7.7
1003388035,5.4
1003388069,6.2
1003388255,6.3
1003388349,4
1003388352,5.8
1003389164,7.1
1003389266,5.8
1003389470,4.9
1003389504,5.6
1003389544,6.5
1003390412,5.4
1003390656,5.3
1003390787,5.6
1003390894,6.9
1003391353,6.6
1003391646,5.1
1003391687,4.4
1003392013,5
1003392659,8.2
1003392821,6.3
1003393298,4.3
1003393333,6.1
1003393397,7.5
1003393406,5.6
1003393509,5.3
1003393603,6.2
1003393803,6.4
1003394106,6.7
1003394803,5.6
1003394998,8
1003395179,4.6
1003395335,7.6
1003395420,6
1003395513,5.8
1003395753,6.7
1003395756,7.3
1003395874,5.1
1003395989,6.8
1003396125,6
1003396160,6.5
1003396353,4.1
1003396460,5.2
1003396708,5
1003397114,7.9
1003397423,6.9
1003397689,7.3
1003397995,5.3
1003398732,6.6
1003398827,6.4
1003398899,7.6
1003399028,6.9
1003399444,7.1
1003399545,7.3
1003399848,6.1
1003399942,5.8
1003400115,7.4
1003400184,9.2
1003400315,6
1003400491,6.5
1003400527,5.8
1003400814,6.6
1003400856,5.5
1003400946,3.5
1003401082,5.3
1003401254,6
1003401698,4.7
1003402405,5.9
1003402724,4.4
1003402895,7.4
1003402976,4.6
1003403295,6.4
1003403455,6.5
1003403739,6.9
1003403783,6.1
1003403790,7.3
1003403812,5.4
1003404623,6
1003404848,5.8
1003405396,5.9
1003405637,5.3
1003405641,5
1003405775,5.9
1003405794,6
1003405815,6.1
1003406098,7.1
1003406107,6.2
1003406134,6.5
1003406247,4
1003406427,4.5
1003406530,3.6
1003407056,6.2
1003408863,6.8
1003409152,7.1
1003409700,5.1
1003409737,5
1003409872,6.4
1003409988,7.1
1003410307,6.3
1003410409,5.6
1003410515,5.6
1003410816,6.6
1003411111,6.7
1003411320,6.3
1003411557,6
1003412380,7.7
1003412428,6.6
1003412452,6.2
1003412590,6.7
1003412939,8.9
1003413717,7.2
1003413927,7.2
1003414565,6.1
1003414639,5.9
1003414960,5.2
1003415045,5.3
1003415528,6.9
1003415818,5.4
1003415986,7.4
1003416046,6.9
1003416106,6.1
1003416286,6.9
1003416492,3.6
1003416528,7
1003416824,4.9
1003416937,6.4
1003417227,6.7
1003417340,3.7
1003418017,5.4
1003418528,6.4
1003418629,6.3
1003418688,5.1
1003418761,6.4
1003418975,3.4
1003419010,8.2
1003419091,6.2
1003419108,6.4
1003419205,4.5
1003419322,7.7
1003419661,6.5
1003419706,5.5
1003419778,6.9
1003419824,6.3
1003419955,5.4
1003420042,5.5
1003420157,6.6
1003420340,5.9
1003421061,5.8
1003421639,6.1
1003422516,8
1003422732,3.9
1003423092,6.7
1003423244,6.7
1003423452,7.4
1003423491,6.7
1003423609,5.2
1003423844,5.6
1003423930,6.5
1003424073,5.4
1003424137,6.2
1003424203,5
1003424438,5.5
1003424674,5.3
1003424857,7.5
1003424899,5.1
1003424984,6.4
1003425230,4.6
1003425441,6.3
1003425455,2.9
1003425539,6.7
1003425561,5.9
1003425591,5.5
1003425681,5.9
1003425697,6.5
1003426477,5.1
1003426992,5.3
1003426998,6.8
1003427246,7.1
1003427776,7.4
1003427835,6
1003427944,5.5
1003428154,7.3
1003428177,5.1
1003428337,7.8
1003428434,6.6
1003428460,8
1003428998,7.1
1003429177,6.4
1003429298,4.4
1003429352,5.5
1003429373,5.3
1003429669,4.1
1003429744,8.2
1003429908,6.6
1003430157,5.7
1003430196,5.9
1003430313,6.9
1003431039,6.3
1003431226,7.7
1003431439,5.9
1003432117,7.3
1003432357,7.1
1003432676,5.3
1003432716,7.5
1003432819,6.3
1003432848,6
1003432852,6.1
1003432916,4
1003433056,5.7
1003433206,6.5
1003433504,6.2
1003433568,4.2
1003433648,6.8
1003433708,4.4
1003433986,6
1003433990,5.7
1003434228,4.4
1003434244,4.5
1003434558,7.2
1003434579,4.5
1003434676,6.4
1003435635,7.6
1003435772,4.3
1003435807,6.2
1003436045,7.9
1003436448,7.5
1003436893,7.7
1003437100,6.6
1003437262,4.3
1003437732,6.3
1003437768,6.7
1003437960,6.1
1003438144,7.8
1003438203,6.7
1003438284,5.8
1003438557,6.5
1003438600,5
1003438878,5
1003438908,5.3
1003439503,7.6
1003439512,4.3
1003439548,6.4
1003439791,6.4
1003439998,5.9
1003440560,6.4
1003440594,7.3
1003441213,4.8
1003441245,4.5
1003441459,5.3
1003441909,5.7
1003441922,6.3
1003442221,6.9
1003442527,6.8
1003442545,6.3
1003442600,7.3
1003442611,3.2
1003442625,5.1
1003442820,6
1003442995,6.5
1003443126,3.6
1003443257,6.2
1003443389,5.2
1003443402,7.1
1003443729,4.2
1003444241,5.5
1003444352,6.1
1003444378,6.3
1003444400,7.5
1003444480,5.8
1003444481,6.4
1003444520,4.4
1003445108,8.2
1003445167,4.4
1003445373,7.2
1003445784,5.3
1003446222,7.3
1003446456,3.4
1003446502,6
1003446574,6.9
1003446702,6.3
1003447109,5.8
1003447447,6.9
1003447579,5.7
1003447962,7.2
1003448505,5.9
1003448549,6.2
1003448639,7.2
1003448657,6.3
1003448670,6.8
1003448917,7.1
1003449025,4.9
1003449245,5.2
1003449703,4
1003449971,7.9
1003450039,6
1003450151,5.1
1003450422,7.3
1003451111,5.8
1003451122,6.9
1003451282,6.2
1003451981,6.5
1003452108,6.2
1003452764,6.8
1003452772,6
1003453025,5.8
1003453064,6.3
1003453219,5.3
1003453263,5.5
1003453293,5.9
1003453404,4
1003453514,3.5
1003453594,6
1003453643,5.9
1003453744,5.9
1003454090,7.4
1003454500,6.4
1003454655,7.8
1003454763,5
1003454915,6
1003455240,5.7
1003455597,6.9
1003455623,4.9
1003456248,3.8
1003456327,6.2
1003456509,4.6
1003456656,7.8
1003457225,4.6
1003457434,5.7
1003457462,4.8
1003457492,7
1003457584,6.3
1003457643,6.2
1003457808,7.4
1003458001,5.3
1003458535,5.4
1003458886,6.2
1003459052,7.4
1003459159,6.7
1003459570,5.6
1003459735,5.5
1003459938,5.7
1003460176,4.5
1003460201,6.5
1003460400,6.1
1003460482,6
1003460572,6.6
1003460651,7.1
1003460732,7.9
1003460740,3.6
1003460742,6.2
1003460782,7.5
1003461434,6.1
1003461838,6.3
1003461993,5.4
1003462370,5.4
1003462767,5.6
1003463044,6.9
1003463236,6.7
1003463578,7.1
1003463671,6
1003463733,6.5
1003463842,3.4
1003463971,4.2
1003464544,6.1
1003464760,6
1003464827,6.3
1003464894,5.6
1003464958,6.2
1003465003,5.7
1003465088,5.8
1003465124,4.3
1003465141,6.3
1003465167,7.2
1003465184,6.6
1003465198,7.1
1003465208,6.7
1003465424,6.3
1003465595,7.3
1003465859,5.8
1003466211,5.7
1003466335,7.4
1003466619,6.1
1003467648,4.6
1003467893,6.2
1003468050,6.1
1003468187,6.6
1003468599,6.1
1003468664,5.5
1003469073,6.6
